application_number,sponsor_name,brand_name,generic_name,submission_type,submission_number,submission_status,submission_status_date,review_priority,submission_class_code_description,application_type
NDA021560,NOVARTIS,ZORTRESS,EVEROLIMUS,SUPPL,9,AP,2012-05-02,N/A,REMS,NDA
NDA021560,NOVARTIS,ZORTRESS,EVEROLIMUS,SUPPL,7,AP,2012-04-26,STANDARD,Labeling,NDA
NDA021560,NOVARTIS,ZORTRESS,EVEROLIMUS,SUPPL,19,AP,2016-10-12,STANDARD,Efficacy,NDA
NDA021560,NOVARTIS,ZORTRESS,EVEROLIMUS,SUPPL,33,AP,2023-09-14,STANDARD,Labeling,NDA
NDA021560,NOVARTIS,ZORTRESS,EVEROLIMUS,SUPPL,17,AP,2016-03-01,STANDARD,Manufacturing (CMC),NDA
NDA021560,NOVARTIS,ZORTRESS,EVEROLIMUS,SUPPL,31,AP,2023-04-13,N/A,Manufacturing (CMC),NDA
NDA021560,NOVARTIS,ZORTRESS,EVEROLIMUS,SUPPL,21,AP,2018-01-12,STANDARD,Labeling,NDA
NDA021560,NOVARTIS,ZORTRESS,EVEROLIMUS,SUPPL,13,AP,2013-11-14,STANDARD,Manufacturing (CMC),NDA
NDA021560,NOVARTIS,ZORTRESS,EVEROLIMUS,SUPPL,11,AP,2015-01-27,STANDARD,Labeling,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,42,AP,2022-12-08,N/A,REMS,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,6,AP,2008-02-07,STANDARD,Labeling,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,34,AP,2021-03-04,STANDARD,Labeling,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,26,AP,2017-01-12,STANDARD,Manufacturing (CMC),NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,40,AP,2022-08-17,N/A,REMS,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,2,AP,2007-03-02,N/A,Manufacturing (CMC),NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,24,AP,2016-12-16,STANDARD,Labeling,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,30,AP,2020-12-23,N/A,REMS,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,22,AP,2014-12-24,N/A,REMS,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,14,AP,2016-05-19,STANDARD,Manufacturing (CMC),NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,10,AP,2009-12-02,STANDARD,Labeling,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,ORIG,1,AP,2006-09-25,STANDARD,Type 3 - New Dosage Form,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,45,AP,2024-08-28,N/A,REMS,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,9,AP,2011-07-20,STANDARD,Labeling,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,37,AP,2021-12-03,N/A,REMS,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,29,AP,2019-10-07,STANDARD,Labeling,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,43,AP,2023-12-15,STANDARD,Labeling,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,27,AP,2017-09-07,N/A,REMS,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,19,AP,2017-04-11,N/A,REMS,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,25,AP,2016-12-16,STANDARD,Labeling,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,17,AP,2013-11-07,N/A,REMS,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,1,AP,2007-04-27,STANDARD,Labeling,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,15,AP,2012-06-05,N/A,REMS,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,21,AP,2014-08-29,STANDARD,Manufacturing (CMC),NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,13,AP,2011-12-28,N/A,REMS,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,11,AP,2011-01-20,STANDARD,Labeling,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,46,AP,2025-12-22,STANDARD,Labeling,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,38,AP,2022-11-22,N/A,REMS,NDA
NDA021947,CEPHALON,FENTORA,FENTANYL CITRATE,SUPPL,8,AP,2013-02-21,STANDARD,Efficacy,NDA
NDA022311,GENZYME,MOZOBIL,PLERIXAFOR,SUPPL,18,AP,2017-12-01,STANDARD,Labeling,NDA
NDA022311,GENZYME,MOZOBIL,PLERIXAFOR,SUPPL,16,AP,2015-08-04,STANDARD,Labeling,NDA
NDA022311,GENZYME,MOZOBIL,PLERIXAFOR,SUPPL,22,AP,2020-08-19,STANDARD,Labeling,NDA
NDA022311,GENZYME,MOZOBIL,PLERIXAFOR,SUPPL,14,AP,2013-11-12,PRIORITY,Manufacturing (CMC),NDA
NDA022311,GENZYME,MOZOBIL,PLERIXAFOR,SUPPL,20,AP,2019-05-30,STANDARD,Labeling,NDA
NDA022311,GENZYME,MOZOBIL,PLERIXAFOR,SUPPL,12,AP,2013-02-26,PRIORITY,Manufacturing (CMC),NDA
NDA022311,GENZYME,MOZOBIL,PLERIXAFOR,SUPPL,17,AP,2016-05-12,PRIORITY,Manufacturing (CMC),NDA
NDA022311,GENZYME,MOZOBIL,PLERIXAFOR,SUPPL,23,AP,2023-09-21,STANDARD,Labeling,NDA
NDA022311,GENZYME,MOZOBIL,PLERIXAFOR,SUPPL,15,AP,2014-12-04,STANDARD,Labeling,NDA
NDA022311,GENZYME,MOZOBIL,PLERIXAFOR,SUPPL,13,AP,2013-06-04,STANDARD,Labeling,NDA
NDA022311,GENZYME,MOZOBIL,PLERIXAFOR,ORIG,1,AP,2008-12-15,PRIORITY,Type 1 - New Molecular Entity,NDA
NDA022311,GENZYME,MOZOBIL,PLERIXAFOR,SUPPL,1,AP,2010-06-14,UNKNOWN,Labeling,NDA
ANDA040109,MIKART,"ACETAMINOPHEN, CAFFEINE, AND DIHYDROCODEINE BITARTRATE",ACETAMINOPHEN,SUPPL,4,AP,2002-08-13,,Manufacturing (CMC),ANDA
ANDA040109,MIKART,"ACETAMINOPHEN, CAFFEINE, AND DIHYDROCODEINE BITARTRATE",ACETAMINOPHEN,SUPPL,2,AP,1998-07-31,,Manufacturing (CMC),ANDA
ANDA040109,MIKART,"ACETAMINOPHEN, CAFFEINE, AND DIHYDROCODEINE BITARTRATE",ACETAMINOPHEN,ORIG,1,AP,1997-08-26,,,ANDA
ANDA040109,MIKART,"ACETAMINOPHEN, CAFFEINE, AND DIHYDROCODEINE BITARTRATE",ACETAMINOPHEN,SUPPL,3,AP,2000-07-14,,Labeling,ANDA
ANDA040109,MIKART,"ACETAMINOPHEN, CAFFEINE, AND DIHYDROCODEINE BITARTRATE",ACETAMINOPHEN,SUPPL,1,AP,1998-03-31,,Manufacturing (CMC),ANDA
ANDA070505,HOSPIRA,METOCLOPRAMIDE HYDROCHLORIDE,METOCLOPRAMIDE HYDROCHLORIDE,ORIG,1,AP,1989-06-23,,,ANDA
ANDA070505,HOSPIRA,METOCLOPRAMIDE HYDROCHLORIDE,METOCLOPRAMIDE HYDROCHLORIDE,SUPPL,5,AP,1996-10-03,,Manufacturing (CMC),ANDA
ANDA070505,HOSPIRA,METOCLOPRAMIDE HYDROCHLORIDE,METOCLOPRAMIDE HYDROCHLORIDE,SUPPL,3,AP,1991-04-19,,Labeling,ANDA
ANDA040415,AUROBINDO PHARMA USA,WARFARIN SODIUM,WARFARIN SODIUM,SUPPL,8,AP,2009-11-16,,Labeling,ANDA
ANDA040415,AUROBINDO PHARMA USA,WARFARIN SODIUM,WARFARIN SODIUM,SUPPL,6,AP,2009-01-22,,Labeling,ANDA
ANDA040415,AUROBINDO PHARMA USA,WARFARIN SODIUM,WARFARIN SODIUM,SUPPL,10,AP,2011-02-08,,Labeling,ANDA
ANDA040415,AUROBINDO PHARMA USA,WARFARIN SODIUM,WARFARIN SODIUM,ORIG,1,AP,2004-09-27,,,ANDA
ANDA040415,AUROBINDO PHARMA USA,WARFARIN SODIUM,WARFARIN SODIUM,SUPPL,9,AP,2010-08-04,901 ORDER,Labeling,ANDA
ANDA040415,AUROBINDO PHARMA USA,WARFARIN SODIUM,WARFARIN SODIUM,SUPPL,3,AP,2007-01-09,,Labeling,ANDA
ANDA040415,AUROBINDO PHARMA USA,WARFARIN SODIUM,WARFARIN SODIUM,SUPPL,13,AP,2012-02-28,,Labeling,ANDA
ANDA040415,AUROBINDO PHARMA USA,WARFARIN SODIUM,WARFARIN SODIUM,SUPPL,11,AP,2011-11-22,,Labeling,ANDA
ANDA040709,BEDFORD LABS,METHYLPREDNISOLONE SODIUM SUCCINATE,METHYLPREDNISOLONE SODIUM SUCCINATE,ORIG,1,AP,2007-02-21,,,ANDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,52,AP,1979-03-30,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,44,AP,1977-09-30,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,50,AP,1978-12-26,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,28,AP,1974-06-19,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,42,AP,1976-12-08,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,6,AP,1971-10-13,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,34,AP,1975-07-07,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,26,AP,1973-08-31,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,4,AP,1971-09-28,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,40,AP,1976-06-28,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,32,AP,1975-05-07,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,24,AP,1973-06-22,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,30,AP,1974-10-24,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,69,AP,1986-10-29,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,22,AP,1973-07-02,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,75,AP,1987-07-27,,Efficacy,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,14,AP,1973-02-02,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,20,AP,1973-04-06,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,73,AP,1986-12-02,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,12,AP,1972-09-20,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,65,AP,1983-08-15,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,57,AP,1980-04-04,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,71,AP,1986-05-23,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,10,AP,1972-11-20,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,49,AP,1978-11-06,,Efficacy,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,63,AP,1983-02-28,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,ORIG,1,AP,1971-06-30,,,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,55,AP,1981-04-29,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,47,AP,1978-05-22,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,61,AP,1982-03-22,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,39,AP,1976-09-24,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,53,AP,1979-05-15,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,45,AP,1978-04-28,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,9,AP,1972-11-20,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,37,AP,1976-03-04,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,51,AP,1979-03-26,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,29,AP,1974-09-23,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,7,AP,1972-05-01,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,35,AP,1977-02-14,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,27,AP,1973-10-10,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,41,AP,1976-08-25,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,33,AP,1975-05-21,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,3,AP,1971-08-11,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,31,AP,1974-11-04,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,1,AP,1971-08-16,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,23,AP,1973-07-02,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,76,AP,1989-03-30,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,21,AP,1973-04-27,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,74,AP,1987-05-01,,Labeling,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,13,AP,1972-11-24,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,66,AP,1984-11-30,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,58,AP,1981-04-29,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,72,AP,1986-08-19,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,70,AP,1985-12-03,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,48,AP,1978-07-09,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,62,AP,1982-12-14,,Manufacturing (CMC),NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,54,AP,1979-09-25,,Efficacy,NDA
NDA050315,TRIAX PHARMS,MINOCIN,MINOCYCLINE HYDROCHLORIDE,SUPPL,46,AP,1978-04-28,,Manufacturing (CMC),NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,14,AP,2006-07-26,STANDARD,Efficacy,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,5,AP,2002-03-14,STANDARD,Manufacturing (CMC),NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,20,AP,2012-05-11,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,12,AP,2005-09-30,STANDARD,Manufacturing (CMC),NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,3,AP,2002-03-27,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,1,AP,1998-07-13,STANDARD,Manufacturing (CMC),NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,49,AP,2022-12-16,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,47,AP,2022-04-08,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,39,AP,2017-05-05,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,53,AP,2024-12-03,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,45,AP,2021-07-29,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,37,AP,2017-05-05,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,51,AP,2024-05-01,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,43,AP,2020-05-26,STANDARD,Efficacy,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,35,AP,2016-06-10,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,41,AP,2019-05-10,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,33,AP,2015-12-18,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,31,AP,2014-07-17,STANDARD,Manufacturing (CMC),NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,8,AP,2003-05-06,STANDARD,Efficacy,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,ORIG,1,AP,1998-02-24,STANDARD,Type 3 - New Dosage Form,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,15,AP,2008-04-17,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,21,AP,2013-09-06,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,4,AP,2001-02-01,STANDARD,Manufacturing (CMC),NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,11,AP,2005-06-27,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,48,AP,2022-03-23,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,54,AP,2024-11-19,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,38,AP,2017-05-05,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,50,AP,2024-04-11,N/A,Manufacturing (CMC),NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,28,AP,2013-06-18,STANDARD,Manufacturing (CMC),NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,42,AP,2020-04-13,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,34,AP,2016-06-10,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,26,AP,2013-09-06,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,32,AP,2014-06-24,STANDARD,Manufacturing (CMC),NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,9,AP,2005-03-15,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,24,AP,2011-09-28,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,16,AP,2012-05-11,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,30,AP,2013-09-06,STANDARD,Labeling,NDA
NDA050750,BAXTER HLTHCARE CORP,ZOSYN IN PLASTIC CONTAINER,PIPERACILLIN SODIUM,SUPPL,7,AP,2003-05-06,STANDARD,Labeling,NDA
ANDA061528,BELCHER PHARMS,PENICILLIN V POTASSIUM,PENICILLIN V POTASSIUM,SUPPL,1,AP,1997-07-09,,Labeling,ANDA
ANDA061528,BELCHER PHARMS,PENICILLIN V POTASSIUM,PENICILLIN V POTASSIUM,ORIG,1,AP,1971-11-18,,,ANDA
ANDA062347,SUN PHARMA CANADA,NYSTATIN AND TRIAMCINOLONE ACETONIDE,NYSTATIN,SUPPL,19,AP,1991-07-31,,Labeling,ANDA
ANDA062347,SUN PHARMA CANADA,NYSTATIN AND TRIAMCINOLONE ACETONIDE,NYSTATIN,SUPPL,25,AP,1993-04-29,,Labeling,ANDA
ANDA062347,SUN PHARMA CANADA,NYSTATIN AND TRIAMCINOLONE ACETONIDE,NYSTATIN,SUPPL,15,AP,1991-07-31,,Labeling,ANDA
ANDA062347,SUN PHARMA CANADA,NYSTATIN AND TRIAMCINOLONE ACETONIDE,NYSTATIN,SUPPL,21,AP,1992-11-25,,Labeling,ANDA
ANDA062347,SUN PHARMA CANADA,NYSTATIN AND TRIAMCINOLONE ACETONIDE,NYSTATIN,SUPPL,13,AP,1989-06-30,,Manufacturing (CMC),ANDA
ANDA062347,SUN PHARMA CANADA,NYSTATIN AND TRIAMCINOLONE ACETONIDE,NYSTATIN,SUPPL,11,AP,1989-07-24,,Manufacturing (CMC),ANDA
ANDA062347,SUN PHARMA CANADA,NYSTATIN AND TRIAMCINOLONE ACETONIDE,NYSTATIN,SUPPL,9,AP,1988-11-15,,Manufacturing (CMC),ANDA
ANDA062347,SUN PHARMA CANADA,NYSTATIN AND TRIAMCINOLONE ACETONIDE,NYSTATIN,SUPPL,24,AP,1993-04-29,,Labeling,ANDA
ANDA062347,SUN PHARMA CANADA,NYSTATIN AND TRIAMCINOLONE ACETONIDE,NYSTATIN,SUPPL,16,AP,1991-12-31,,Manufacturing (CMC),ANDA
ANDA062347,SUN PHARMA CANADA,NYSTATIN AND TRIAMCINOLONE ACETONIDE,NYSTATIN,SUPPL,22,AP,1992-11-25,,Labeling,ANDA
ANDA062347,SUN PHARMA CANADA,NYSTATIN AND TRIAMCINOLONE ACETONIDE,NYSTATIN,SUPPL,14,AP,1991-07-31,,Labeling,ANDA
ANDA062347,SUN PHARMA CANADA,NYSTATIN AND TRIAMCINOLONE ACETONIDE,NYSTATIN,ORIG,1,AP,1987-03-30,,,ANDA
ANDA062347,SUN PHARMA CANADA,NYSTATIN AND TRIAMCINOLONE ACETONIDE,NYSTATIN,SUPPL,20,AP,1992-02-20,,Labeling,ANDA
